Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	Environment	Same_sample
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.18.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.131.fa	99.99	98.28	99.88	ERR3414580_fairy_all_metabat2_short_bin.18	ERR3414580_bwa_all_metabat2_short_bin.131	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.31.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.132.fa	100.0	98.45	97.8	ERR3414580_fairy_all_metabat2_short_bin.31	ERR3414580_bwa_all_metabat2_short_bin.132	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.150.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.133.fa	99.99	56.36	97.92	ERR3414580_fairy_all_metabat2_short_bin.150	ERR3414580_bwa_all_metabat2_short_bin.133	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.92.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.134.fa	100.0	93.53	99.8	ERR3414580_fairy_all_metabat2_short_bin.92	ERR3414580_bwa_all_metabat2_short_bin.134	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.6.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.137.fa	100.0	86.04	63.19	ERR3414580_fairy_all_metabat2_short_bin.6	ERR3414580_bwa_all_metabat2_short_bin.137	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.178.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.140.fa	100.0	99.04	97.72	ERR3414580_fairy_all_metabat2_short_bin.178	ERR3414580_bwa_all_metabat2_short_bin.140	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.158.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.141.fa	100.0	84.52	99.54	ERR3414580_fairy_all_metabat2_short_bin.158	ERR3414580_bwa_all_metabat2_short_bin.141	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.97.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.143.fa	99.99	80.61	99.08	ERR3414580_fairy_all_metabat2_short_bin.97	ERR3414580_bwa_all_metabat2_short_bin.143	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.96.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.145.fa	100.0	72.92	99.82	ERR3414580_fairy_all_metabat2_short_bin.96	ERR3414580_bwa_all_metabat2_short_bin.145	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.19.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.146.fa	100.0	94.94	99.24	ERR3414580_fairy_all_metabat2_short_bin.19	ERR3414580_bwa_all_metabat2_short_bin.146	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.85.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.147.fa	100.0	95.31	99.12	ERR3414580_fairy_all_metabat2_short_bin.85	ERR3414580_bwa_all_metabat2_short_bin.147	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.136.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.149.fa	100.0	96.41	98.76	ERR3414580_fairy_all_metabat2_short_bin.136	ERR3414580_bwa_all_metabat2_short_bin.149	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.142.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.15.fa	100.0	98.48	85.76	ERR3414580_fairy_all_metabat2_short_bin.142	ERR3414580_bwa_all_metabat2_short_bin.15	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.140.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.150.fa	100.0	93.48	98.67	ERR3414580_fairy_all_metabat2_short_bin.140	ERR3414580_bwa_all_metabat2_short_bin.150	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.56.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.154.fa	100.0	99.97	95.29	ERR3414580_fairy_all_metabat2_short_bin.56	ERR3414580_bwa_all_metabat2_short_bin.154	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.38.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.155.fa	100.0	96.68	98.16	ERR3414580_fairy_all_metabat2_short_bin.38	ERR3414580_bwa_all_metabat2_short_bin.155	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.3.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.158.fa	100.0	97.17	98.92	ERR3414580_fairy_all_metabat2_short_bin.3	ERR3414580_bwa_all_metabat2_short_bin.158	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.119.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.16.fa	100.0	99.94	99.38	ERR3414580_fairy_all_metabat2_short_bin.119	ERR3414580_bwa_all_metabat2_short_bin.16	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.143.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.160.fa	100.0	98.46	93.07	ERR3414580_fairy_all_metabat2_short_bin.143	ERR3414580_bwa_all_metabat2_short_bin.160	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.124.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.162.fa	100.0	96.43	98.77	ERR3414580_fairy_all_metabat2_short_bin.124	ERR3414580_bwa_all_metabat2_short_bin.162	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.102.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.163.fa	100.0	63.44	100.0	ERR3414580_fairy_all_metabat2_short_bin.102	ERR3414580_bwa_all_metabat2_short_bin.163	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.63.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.165.fa	100.0	98.14	83.63	ERR3414580_fairy_all_metabat2_short_bin.63	ERR3414580_bwa_all_metabat2_short_bin.165	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.45.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.167.fa	100.0	76.45	99.66	ERR3414580_fairy_all_metabat2_short_bin.45	ERR3414580_bwa_all_metabat2_short_bin.167	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.52.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.168.fa	100.0	98.47	99.67	ERR3414580_fairy_all_metabat2_short_bin.52	ERR3414580_bwa_all_metabat2_short_bin.168	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.113.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.169.fa	100.0	87.96	96.7	ERR3414580_fairy_all_metabat2_short_bin.113	ERR3414580_bwa_all_metabat2_short_bin.169	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.130.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.170.fa	99.95	83.9	85.04	ERR3414580_fairy_all_metabat2_short_bin.130	ERR3414580_bwa_all_metabat2_short_bin.170	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.175.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.171.fa	100.0	99.58	99.76	ERR3414580_fairy_all_metabat2_short_bin.175	ERR3414580_bwa_all_metabat2_short_bin.171	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.135.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.172.fa	100.0	92.25	99.03	ERR3414580_fairy_all_metabat2_short_bin.135	ERR3414580_bwa_all_metabat2_short_bin.172	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.165.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.174.fa	100.0	96.22	99.67	ERR3414580_fairy_all_metabat2_short_bin.165	ERR3414580_bwa_all_metabat2_short_bin.174	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.34.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.177.fa	100.0	96.96	99.85	ERR3414580_fairy_all_metabat2_short_bin.34	ERR3414580_bwa_all_metabat2_short_bin.177	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.141.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.179.fa	100.0	99.82	99.16	ERR3414580_fairy_all_metabat2_short_bin.141	ERR3414580_bwa_all_metabat2_short_bin.179	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.172.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.18.fa	100.0	99.9	99.9	ERR3414580_fairy_all_metabat2_short_bin.172	ERR3414580_bwa_all_metabat2_short_bin.18	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.152.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.181.fa	100.0	96.65	97.44	ERR3414580_fairy_all_metabat2_short_bin.152	ERR3414580_bwa_all_metabat2_short_bin.181	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.67.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.182.fa	100.0	94.34	100.0	ERR3414580_fairy_all_metabat2_short_bin.67	ERR3414580_bwa_all_metabat2_short_bin.182	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.32.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.183.fa	100.0	98.39	99.68	ERR3414580_fairy_all_metabat2_short_bin.32	ERR3414580_bwa_all_metabat2_short_bin.183	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.145.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.185.fa	100.0	98.84	61.41	ERR3414580_fairy_all_metabat2_short_bin.145	ERR3414580_bwa_all_metabat2_short_bin.185	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.104.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.187.fa	100.0	99.66	91.94	ERR3414580_fairy_all_metabat2_short_bin.104	ERR3414580_bwa_all_metabat2_short_bin.187	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.95.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.188.fa	100.0	96.9	99.74	ERR3414580_fairy_all_metabat2_short_bin.95	ERR3414580_bwa_all_metabat2_short_bin.188	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.169.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.19.fa	100.0	99.44	100.0	ERR3414580_fairy_all_metabat2_short_bin.169	ERR3414580_bwa_all_metabat2_short_bin.19	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.43.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.190.fa	100.0	100.0	12.52	ERR3414580_fairy_all_metabat2_short_bin.43	ERR3414580_bwa_all_metabat2_short_bin.190	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.121.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.191.fa	100.0	98.56	99.43	ERR3414580_fairy_all_metabat2_short_bin.121	ERR3414580_bwa_all_metabat2_short_bin.191	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.108.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.193.fa	100.0	98.56	98.5	ERR3414580_fairy_all_metabat2_short_bin.108	ERR3414580_bwa_all_metabat2_short_bin.193	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.177.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.194.fa	100.0	96.73	99.22	ERR3414580_fairy_all_metabat2_short_bin.177	ERR3414580_bwa_all_metabat2_short_bin.194	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.12.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.196.fa	100.0	96.56	97.95	ERR3414580_fairy_all_metabat2_short_bin.12	ERR3414580_bwa_all_metabat2_short_bin.196	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.55.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.2.fa	100.0	96.62	98.01	ERR3414580_fairy_all_metabat2_short_bin.55	ERR3414580_bwa_all_metabat2_short_bin.2	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.20.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.20.fa	100.0	97.86	98.93	ERR3414580_fairy_all_metabat2_short_bin.20	ERR3414580_bwa_all_metabat2_short_bin.20	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.59.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.22.fa	100.0	97.65	99.44	ERR3414580_fairy_all_metabat2_short_bin.59	ERR3414580_bwa_all_metabat2_short_bin.22	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.50.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.23.fa	100.0	90.18	97.75	ERR3414580_fairy_all_metabat2_short_bin.50	ERR3414580_bwa_all_metabat2_short_bin.23	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.103.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.24.fa	100.0	51.89	95.44	ERR3414580_fairy_all_metabat2_short_bin.103	ERR3414580_bwa_all_metabat2_short_bin.24	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.173.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.25.fa	100.0	96.25	100.0	ERR3414580_fairy_all_metabat2_short_bin.173	ERR3414580_bwa_all_metabat2_short_bin.25	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.132.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.26.fa	100.0	99.31	88.13	ERR3414580_fairy_all_metabat2_short_bin.132	ERR3414580_bwa_all_metabat2_short_bin.26	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.71.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.28.fa	100.0	96.73	99.4	ERR3414580_fairy_all_metabat2_short_bin.71	ERR3414580_bwa_all_metabat2_short_bin.28	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.77.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.29.fa	100.0	97.64	98.4	ERR3414580_fairy_all_metabat2_short_bin.77	ERR3414580_bwa_all_metabat2_short_bin.29	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.65.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.3.fa	100.0	94.7	99.23	ERR3414580_fairy_all_metabat2_short_bin.65	ERR3414580_bwa_all_metabat2_short_bin.3	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.179.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.30.fa	100.0	85.38	96.19	ERR3414580_fairy_all_metabat2_short_bin.179	ERR3414580_bwa_all_metabat2_short_bin.30	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.110.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.31.fa	100.0	96.34	99.28	ERR3414580_fairy_all_metabat2_short_bin.110	ERR3414580_bwa_all_metabat2_short_bin.31	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.109.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.33.fa	100.0	93.61	95.21	ERR3414580_fairy_all_metabat2_short_bin.109	ERR3414580_bwa_all_metabat2_short_bin.33	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.62.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.35.fa	99.99	62.94	100.0	ERR3414580_fairy_all_metabat2_short_bin.62	ERR3414580_bwa_all_metabat2_short_bin.35	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.129.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.37.fa	100.0	89.27	99.99	ERR3414580_fairy_all_metabat2_short_bin.129	ERR3414580_bwa_all_metabat2_short_bin.37	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.101.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.39.fa	100.0	99.3	99.79	ERR3414580_fairy_all_metabat2_short_bin.101	ERR3414580_bwa_all_metabat2_short_bin.39	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.30.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.41.fa	100.0	94.38	99.65	ERR3414580_fairy_all_metabat2_short_bin.30	ERR3414580_bwa_all_metabat2_short_bin.41	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.58.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.43.fa	100.0	94.69	99.82	ERR3414580_fairy_all_metabat2_short_bin.58	ERR3414580_bwa_all_metabat2_short_bin.43	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.60.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.45.fa	100.0	99.88	98.44	ERR3414580_fairy_all_metabat2_short_bin.60	ERR3414580_bwa_all_metabat2_short_bin.45	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.4.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.52.fa	100.0	99.7	96.26	ERR3414580_fairy_all_metabat2_short_bin.4	ERR3414580_bwa_all_metabat2_short_bin.52	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.148.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.54.fa	100.0	97.73	99.89	ERR3414580_fairy_all_metabat2_short_bin.148	ERR3414580_bwa_all_metabat2_short_bin.54	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.10.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.55.fa	99.99	100.0	35.13	ERR3414580_fairy_all_metabat2_short_bin.10	ERR3414580_bwa_all_metabat2_short_bin.55	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.83.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.56.fa	100.0	97.63	95.54	ERR3414580_fairy_all_metabat2_short_bin.83	ERR3414580_bwa_all_metabat2_short_bin.56	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.47.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.58.fa	100.0	96.47	98.73	ERR3414580_fairy_all_metabat2_short_bin.47	ERR3414580_bwa_all_metabat2_short_bin.58	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.11.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.59.fa	99.99	100.0	99.75	ERR3414580_fairy_all_metabat2_short_bin.11	ERR3414580_bwa_all_metabat2_short_bin.59	Chicken caecum	True
chicken/bins/ERR3414580_fairy_all_metabat2_short/ERR3414580_fairy_all_metabat2_short_bin.49.fa	chicken/bins/ERR3414580_bwa_all_metabat2_short/ERR3414580_bwa_all_metabat2_short_bin.6.fa	100.0	97.7	97.16	ERR3414580_fairy_all_metabat2_short_bin.49	ERR3414580_bwa_all_metabat2_short_bin.6	Chicken caecum	True
